#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 360 128
# Band-Index:    1
   1.21485    -64.363145
   1.18944    -64.363149
   1.16403    -64.363152
   1.13862    -64.363152
   1.11321    -64.363162
   1.08780    -64.363165
   1.06239    -64.363166
   1.03698    -64.363170
   1.01157    -64.363177
   0.98616    -64.363179
   0.96075    -64.363179
   0.93534    -64.363179
   0.90993    -64.363180
   0.88452    -64.363184
   0.88452    -64.363184
   0.85402    -64.362863
   0.82352    -64.362564
   0.79302    -64.362329
   0.76252    -64.362694
   0.73202    -64.363075
   0.70152    -64.363455
   0.67101    -64.363839
   0.64051    -64.364232
   0.61001    -64.364620
   0.57951    -64.365011
   0.54901    -64.365392
   0.51851    -64.365776
   0.48801    -64.366150
   0.45751    -64.366518
   0.42701    -64.366869
   0.39651    -64.367213
   0.36601    -64.367537
   0.33551    -64.367838
   0.30501    -64.368121
   0.27451    -64.368387
   0.24401    -64.368622
   0.21350    -64.368842
   0.18300    -64.369034
   0.15250    -64.369199
   0.12200    -64.369336
   0.09150    -64.369441
   0.06100    -64.369519
   0.03050    -64.369563
   0.00000    -64.369577
 
# Band-Index:    3
   0.00000    -64.359446
   0.03050    -64.359447
   0.06100    -64.359458
   0.09150    -64.359469
   0.12200    -64.359486
   0.15250    -64.359511
   0.18300    -64.359537
   0.21350    -64.359567
   0.24401    -64.359605
   0.27451    -64.359655
   0.30501    -64.359711
   0.33551    -64.359777
   0.36601    -64.359852
   0.39651    -64.359937
   0.42701    -64.360033
   0.45751    -64.360141
   0.48801    -64.360260
   0.51851    -64.360393
   0.54901    -64.360536
   0.57951    -64.360704
   0.61001    -64.360882
   0.64051    -64.361069
   0.67101    -64.361281
   0.70152    -64.361509
   0.73202    -64.361747
   0.76252    -64.361999
   0.79302    -64.362273
   0.82352    -64.361977
   0.85402    -64.361631
   0.88452    -64.361296
   0.88452    -64.361296
   0.90993    -64.361294
   0.93534    -64.361294
   0.96075    -64.361288
   0.98616    -64.361289
   1.01157    -64.361289
   1.03698    -64.361284
   1.06239    -64.361280
   1.08780    -64.361278
   1.11321    -64.361270
   1.13862    -64.361268
   1.16403    -64.361263
   1.18944    -64.361260
   1.21485    -64.361255
   1.24026    -64.361251
   1.26567    -64.361246
   1.29108    -64.361243
   1.31649    -64.361235
   1.34189    -64.361230
   1.36730    -64.361224
   1.39271    -64.361224
   1.41812    -64.361225
   1.44353    -64.361211
   1.46894    -64.361207
   1.49435    -64.361205
   1.51976    -64.361202
   1.54517    -64.361197
   1.57058    -64.361197
   1.59599    -64.361200
   1.62140    -64.361197
   1.62140    -64.361197
   1.65190    -64.361525
   1.68240    -64.361872
   1.71290    -64.362183
   1.74340    -64.361907
   1.77391    -64.361655
   1.80441    -64.361426
   1.83491    -64.361205
   1.86541    -64.361001
   1.89591    -64.360811
   1.92641    -64.360633
   1.95691    -64.360473
   1.98741    -64.360322
   2.01791    -64.360193
   2.04841    -64.360078
   2.07891    -64.359975
   2.10941    -64.359883
   2.13991    -64.359800
   2.17041    -64.359724
   2.20091    -64.359661
   2.23142    -64.359597
   2.26192    -64.359548
   2.29242    -64.359516
   2.32292    -64.359483
   2.35342    -64.359458
   2.38392    -64.359443
   2.41442    -64.359428
   2.44492    -64.359419
   2.47542    -64.359412
   2.50592    -64.359412
   2.50592    -64.359412
   2.53133    -64.359412
   2.55674    -64.359408
   2.58215    -64.359403
   2.60756    -64.359404
   2.63297    -64.359412
   2.65838    -64.359411
   2.68379    -64.359421
   2.70920    -64.359423
   2.73461    -64.359422
   2.76002    -64.359425
   2.78543    -64.359427
   2.81084    -64.359430
   2.83625    -64.359433
   2.86166    -64.359438
   2.88707    -64.359441
   2.91248    -64.359444
   2.93789    -64.359447
   2.96330    -64.359448
   2.98871    -64.359444
   3.01412    -64.359444
   3.03953    -64.359446
   3.06494    -64.359448
   3.09035    -64.359452
   3.11576    -64.359451
   3.14116    -64.359447
   3.16657    -64.359441
   3.19198    -64.359441
   3.21739    -64.359441
   3.24280    -64.359446
   3.24280    -64.359446
   3.25214    -64.359444
   3.26147    -64.359440
   3.27081    -64.359429
   3.28015    -64.359419
   3.28948    -64.359407
   3.29882    -64.359390
   3.30815    -64.359369
   3.31749    -64.359350
   3.32682    -64.359324
   3.33616    -64.359294
   3.34549    -64.359260
   3.35483    -64.359229
   3.36416    -64.359191
   3.37350    -64.359153
   3.38283    -64.359112
   3.39217    -64.359071
   3.40150    -64.359029
   3.41084    -64.358983
   3.42017    -64.358937
   3.42951    -64.358889
   3.43885    -64.358841
   3.44818    -64.358791
   3.45752    -64.358739
   3.46685    -64.358689
   3.47619    -64.358641
   3.48552    -64.358588
   3.49486    -64.358537
   3.50419    -64.358484
   3.51353    -64.358430
   3.51353    -64.358430
   3.54403    -64.358436
   3.57453    -64.358442
   3.60503    -64.358455
   3.63553    -64.358470
   3.66603    -64.358491
   3.69653    -64.358517
   3.72703    -64.358550
   3.75753    -64.358589
   3.78803    -64.358633
   3.81853    -64.358685
   3.84904    -64.358748
   3.87954    -64.358814
   3.91004    -64.358894
   3.94054    -64.358982
   3.97104    -64.359082
   4.00154    -64.359200
   4.03204    -64.359325
   4.06254    -64.359462
   4.09304    -64.359613
   4.12354    -64.359775
   4.15404    -64.359956
   4.18454    -64.360136
   4.21504    -64.360335
   4.24554    -64.360538
   4.27604    -64.360743
   4.30655    -64.360943
   4.33705    -64.361120
   4.36755    -64.361254
   4.39805    -64.361301
   4.39805    -64.361301
   4.42346    -64.361300
   4.44887    -64.361302
   4.47428    -64.361300
   4.49969    -64.361296
   4.52510    -64.361294
   4.55051    -64.361289
   4.57592    -64.361288
   4.60133    -64.361284
   4.62674    -64.361279
   4.65214    -64.361274
   4.67755    -64.361266
   4.70296    -64.361265
   4.72837    -64.361253
   4.75378    -64.361247
   4.77919    -64.361243
   4.80460    -64.361235
   4.83001    -64.361232
   4.85542    -64.361228
   4.88083    -64.361218
   4.90624    -64.361217
   4.93165    -64.361212
   4.95706    -64.361208
   4.98247    -64.361206
   5.00788    -64.361203
   5.03329    -64.361202
   5.05870    -64.361201
   5.08411    -64.361197
   5.10952    -64.361194
   5.13493    -64.361197
   5.13493    -64.361197
   5.16543    -64.361147
   5.19593    -64.361022
   5.22643    -64.360846
   5.25693    -64.360650
   5.28743    -64.360454
   5.31793    -64.360249
   5.34843    -64.360051
   5.37894    -64.359868
   5.40944    -64.359693
   5.43994    -64.359535
   5.47044    -64.359386
   5.50094    -64.359250
   5.53144    -64.359126
   5.56194    -64.359015
   5.59244    -64.358918
   5.62294    -64.358829
   5.65344    -64.358748
   5.68394    -64.358679
   5.71444    -64.358620
   5.74494    -64.358572
   5.77544    -64.358527
   5.80594    -64.358495
   5.83645    -64.358465
   5.86695    -64.358441
   5.89745    -64.358420
   5.92795    -64.358402
   5.95845    -64.358396
   5.98895    -64.358391
   6.01945    -64.358389
   6.01945    -64.358389
   6.04486    -64.358387
   6.07027    -64.358384
   6.09568    -64.358389
   6.12109    -64.358390
   6.14650    -64.358389
   6.17191    -64.358395
   6.19732    -64.358398
   6.22273    -64.358399
   6.24814    -64.358398
   6.27355    -64.358399
   6.29896    -64.358404
   6.32437    -64.358408
   6.34978    -64.358409
   6.37519    -64.358414
   6.40060    -64.358417
   6.42601    -64.358417
   6.45141    -64.358419
   6.47682    -64.358420
   6.50223    -64.358416
   6.52764    -64.358421
   6.55305    -64.358426
   6.57846    -64.358424
   6.60387    -64.358428
   6.62928    -64.358431
   6.65469    -64.358430
   6.68010    -64.358430
   6.70551    -64.358434
   6.73092    -64.358431
   6.75633    -64.358430
   6.75633    -64.359412
   6.76567    -64.359410
   6.77500    -64.359403
   6.78434    -64.359395
   6.79367    -64.359384
   6.80301    -64.359369
   6.81234    -64.359351
   6.82168    -64.359329
   6.83101    -64.359299
   6.84035    -64.359271
   6.84968    -64.359243
   6.85902    -64.359211
   6.86836    -64.359179
   6.87769    -64.359142
   6.88703    -64.359103
   6.89636    -64.359062
   6.90570    -64.359014
   6.91503    -64.358970
   6.92437    -64.358928
   6.93370    -64.358881
   6.94304    -64.358833
   6.95237    -64.358785
   6.96171    -64.358735
   6.97104    -64.358685
   6.98038    -64.358641
   6.98971    -64.358593
   6.99905    -64.358541
   7.00838    -64.358492
   7.01772    -64.358438
   7.02706    -64.358389
   7.02706    -64.361301
   7.03639    -64.361302
   7.04573    -64.361301
   7.05506    -64.361303
   7.06440    -64.361303
   7.07373    -64.361303
   7.08307    -64.361303
   7.09240    -64.361302
   7.10174    -64.361302
   7.11107    -64.361302
   7.12041    -64.361302
   7.12974    -64.361302
   7.13908    -64.361302
   7.14841    -64.361302
   7.15775    -64.361301
   7.16709    -64.361299
   7.17642    -64.361300
   7.18576    -64.361300
   7.19509    -64.361300
   7.20443    -64.361298
   7.21376    -64.361297
   7.22310    -64.361297
   7.23243    -64.361297
   7.24177    -64.361295
   7.25110    -64.361296
   7.26044    -64.361295
   7.26977    -64.361298
   7.27911    -64.361298
   7.28844    -64.361296
   7.29778    -64.361296
   7.29778    -64.361197
   7.30711    -64.361197
   7.31645    -64.361196
   7.32579    -64.361196
   7.33512    -64.361196
   7.34446    -64.361193
   7.35379    -64.361193
   7.36313    -64.361193
   7.37246    -64.361196
   7.38180    -64.361197
   7.39113    -64.361199
   7.40047    -64.361201
   7.40980    -64.361200
   7.41914    -64.361200
   7.42847    -64.361197
   7.43781    -64.361195
   7.44714    -64.361196
   7.45648    -64.361195
   7.46581    -64.361196
   7.47515    -64.361196
   7.48449    -64.361198
   7.49382    -64.361198
   7.50316    -64.361198
   7.51249    -64.361198
   7.52183    -64.361198
   7.53116    -64.361197
   7.54050    -64.361197
   7.54983    -64.361198
   7.55917    -64.361199
   7.56850    -64.361197
 
# Band-Index:    4
   7.56850    -64.361197
   7.55917    -64.361199
   7.54983    -64.361198
   7.54050    -64.361197
   7.53116    -64.361197
   7.52183    -64.361198
   7.51249    -64.361198
   7.50316    -64.361198
   7.49382    -64.361198
   7.48449    -64.361198
   7.47515    -64.361196
   7.46581    -64.361196
   7.45648    -64.361195
   7.44714    -64.361196
   7.43781    -64.361195
   7.42847    -64.361197
   7.41914    -64.361200
   7.40980    -64.361200
   7.40047    -64.361201
   7.39113    -64.361199
   7.38180    -64.361197
   7.37246    -64.361196
   7.36313    -64.361193
   7.35379    -64.361193
   7.34446    -64.361193
   7.33512    -64.361196
   7.32579    -64.361196
   7.31645    -64.361196
   7.30711    -64.361197
   7.29778    -64.361197
   7.29778    -64.361296
   7.28844    -64.361296
   7.27911    -64.361298
   7.26977    -64.361298
   7.26044    -64.361295
   7.25110    -64.361296
   7.24177    -64.361295
   7.23243    -64.361297
   7.22310    -64.361297
   7.21376    -64.361297
   7.20443    -64.361298
   7.19509    -64.361300
   7.18576    -64.361300
   7.17642    -64.361300
   7.16709    -64.361299
   7.15775    -64.361301
   7.14841    -64.361302
   7.13908    -64.361302
   7.12974    -64.361302
   7.12041    -64.361302
   7.11107    -64.361302
   7.10174    -64.361302
   7.09240    -64.361302
   7.08307    -64.361303
   7.07373    -64.361303
   7.06440    -64.361303
   7.05506    -64.361303
   7.04573    -64.361301
   7.03639    -64.361302
   7.02706    -64.361301
   7.02706    -64.358389
   7.01772    -64.358339
   7.00838    -64.358289
   6.99905    -64.358240
   6.98971    -64.358192
   6.98038    -64.358145
   6.97104    -64.358092
